# subj	index_traj	path	conditions	condition	cond_sum	mean_side	mean_val	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	prop_left	RT_s	exept_prop_left_lv	acc_lv
22	80	rdw	LR	different	rdw_different	left	-1.134	4.973	right	25	3.726	1	0	0.455	0	1
22	188	rdw	RR	same	rdw_same	right	2.822	5.379	right	29	8.417	1	0	0.422	0	1
22	183	rdw	RR	same	rdw_same	right	2.547	5.207	right	27	4.706	1	0	0.345	0	1
22	10	rdw	LL	same	rdw_same	left	-1.646	3.03	left	9	-6.579	-1	1	0.307	1	1
22	128	rdw	RL	different	rdw_different	right	0.87	4.088	left	17	-2.599	-1	1	0.416	1	1
22	62	rdw	LR	different	rdw_different	left	-1.05	3.553	right	13	3.169	-1	1	0.332	0	0
22	65	rdw	LR	different	rdw_different	left	-2.055	3.917	right	16	5.82	1	0	0.325	0	1
22	17	rdw	LL	same	rdw_same	left	-2.376	3.95	left	16	-7.381	-1	1	0.356	1	1
22	133	rdw	RL	different	rdw_different	right	1.014	5.344	left	29	-3.279	-1	1	0.603	1	1
22	195	rdw	RR	same	rdw_same	right	0.81	6.405	right	41	10.068	1	0	0.451	0	1
22	146	rdw	RL	different	rdw_different	right	1.995	6.028	left	36	-3.041	-1	1	0.412	1	1
22	38	rdw	LL	same	rdw_same	left	-2.822	5.379	left	29	-8.417	-1	1	0.371	1	1
22	173	rdw	RR	same	rdw_same	right	2.217	4.012	right	16	3.328	1	0	0.293	0	1
22	149	rdw	RL	different	rdw_different	right	1.186	6.295	left	40	-3.668	-1	1	0.416	1	1
22	93	rdw	LR	different	rdw_different	left	-1.486	6.421	right	41	8.888	1	0	0.356	0	1
22	29	rdw	LL	same	rdw_same	left	-1.621	4.376	left	19	-14.001	-1	1	0.304	1	1
22	0	rdw	LL	same	rdw_same	left	-1.672	2.125	left	5	-3.182	-1	1	0.253	1	1
22	2	rdw	LL	same	rdw_same	left	-2.413	2.537	left	6	-6.728	-1	1	0.175	1	1
22	122	rdw	RL	different	rdw_different	right	1.283	4.911	left	24	-3.587	-1	1	0.371	1	1
22	180	rdw	RR	same	rdw_same	right	1.432	5.195	right	27	7.161	1	0	0.384	0	1
22	95	rdw	LR	different	rdw_different	left	-1.969	6.295	right	40	10.722	1	0	0.501	0	1
22	121	rdw	RL	different	rdw_different	right	1.764	4.73	left	22	-2.728	-1	1	0.307	1	1
22	185	rdw	RR	same	rdw_same	right	2.32	5.071	right	26	7.877	1	0	0.723	0	1
22	39	rdw	LL	same	rdw_same	left	-2.719	5.571	left	31	-10.583	-1	1	0.367	1	1
22	66	rdw	LR	different	rdw_different	left	-2.091	3.596	right	13	5.348	1	0	0.264	0	1
22	19	rdw	LL	same	rdw_same	left	-1.394	3.481	left	12	-5.649	-1	1	0.203	1	1
22	11	rdw	LL	same	rdw_same	left	-1.454	3.202	left	10	-2.972	-1	1	0.233	1	1
22	45	rdw	LL	same	rdw_same	left	-0.81	6.405	left	41	-10.068	-1	1	0.43	1	1
22	41	rdw	LL	same	rdw_same	left	-2.078	6.196	left	38	-11.804	-1	1	0.483	1	1
22	92	rdw	LR	different	rdw_different	left	-1.12	6.035	right	36	5.179	1	0	0.437	0	1
22	168	rdw	RR	same	rdw_same	right	1.853	3.209	right	10	4.809	1	0	0.408	0	1
22	1	rdw	LL	same	rdw_same	left	-1.432	2.804	left	8	-3.469	-1	1	0.296	1	1
22	57	rdw	LR	different	rdw_different	left	-2.189	2.964	right	9	2.592	1	0	0.31	0	1
22	189	rdw	RR	same	rdw_same	right	2.719	5.571	right	31	10.583	1	0	0.416	0	1
22	151	rdw	RR	same	rdw_same	right	1.432	2.804	right	8	3.469	1	0	0.243	0	1
22	167	rdw	RR	same	rdw_same	right	2.376	3.95	right	16	7.381	1	0	0.335	0	1
22	116	rdw	RL	different	rdw_different	right	2.091	3.596	left	13	-5.348	-1	1	0.254	1	1
22	138	rdw	RL	different	rdw_different	right	1.027	5.533	left	31	-3.742	-1	1	0.359	1	1
22	155	rdw	RR	same	rdw_same	right	2.123	2.129	right	5	3.169	1	0	0.189	0	1
22	82	rdw	LR	different	rdw_different	left	-0.915	5.411	right	29	4.576	1	0	0.352	0	1
22	160	rdw	RR	same	rdw_same	right	1.646	3.03	right	9	6.579	1	0	0.314	0	1
22	181	rdw	RR	same	rdw_same	right	2.689	5.667	right	33	13.897	1	0	0.342	0	1
22	171	rdw	RR	same	rdw_same	right	2.081	4.839	right	24	11.931	1	0	0.422	0	1
22	12	rdw	LL	same	rdw_same	left	-1.311	3.437	left	12	-3.281	-1	1	0.281	1	1
22	55	rdw	LR	different	rdw_different	left	-1.076	2.085	right	4	4.474	-1	1	0.197	0	0
22	77	rdw	LR	different	rdw_different	left	-1.239	4.403	right	19	7.711	1	0	0.319	0	1
22	22	iid	LL	same	iid_same	left	-1.158	4.684	left	22	-3.138	1	0	0.49	1	0
22	129	iid	RL	different	iid_different	right	2.149	4.637	left	22	-6.019	1	0	0.496	0	1
22	105	iid	RL	different	iid_different	right	1.076	2.085	left	4	-4.474	1	0	0.213	0	1
22	102	iid	RL	different	iid_different	right	1.512	2.3	left	5	-5.012	-1	1	0.384	0	0
22	159	iid	RR	same	iid_same	right	1.71	2.788	right	8	5.391	1	0	0.409	0	1
22	9	iid	LL	same	iid_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.598	1	1
22	15	iid	LL	same	iid_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.672	1	1
22	150	iid	RR	same	iid_same	right	1.672	2.125	right	5	3.182	1	0	0.37	0	1
22	76	iid	LR	different	iid_different	left	-1.794	4.732	right	22	6.096	-1	1	0.346	1	1
22	119	iid	RL	different	iid_different	right	2.377	3.329	left	11	-2.683	1	0	0.27	0	1
22	71	iid	LR	different	iid_different	left	-1.764	4.73	right	22	2.728	-1	1	0.425	1	1
22	90	iid	LR	different	iid_different	left	-2.17	6.546	right	43	2.644	1	0	0.4385	1	0
22	100	iid	RL	different	iid_different	right	2.251	2.722	left	8	-3.383	1	0	0.269	0	1
22	44	iid	LL	same	iid_same	left	-1.816	6.152	left	38	-4.335	1	0	0.822	1	0
22	94	iid	LR	different	iid_different	left	-1.676	6.092	right	37	6.022	1	0	0.616	1	0
22	176	iid	RR	same	iid_same	right	1.929	4.66	right	22	8.105	1	0	0.4385	0	1
22	142	iid	RL	different	iid_different	right	1.12	6.035	left	36	-5.179	1	0	0.4385	0	1
22	113	iid	RL	different	iid_different	right	1.892	3.745	left	14	-4.613	-1	1	0.57	0	0
22	53	iid	LR	different	iid_different	left	-0.961	2.657	right	7	2.843	-1	1	0.681	1	1
22	20	iid	LL	same	iid_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.308	1	1
22	30	iid	LL	same	iid_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.603	1	1
22	114	iid	RL	different	iid_different	right	1.583	3.228	left	10	-4.674	-1	1	0.406	0	0
22	172	iid	RR	same	iid_same	right	1.158	4.684	right	22	3.138	-1	1	0.369	0	0
22	26	iid	LL	same	iid_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.519	1	1
22	50	iid	LR	different	iid_different	left	-2.251	2.722	right	8	3.383	-1	1	0.368	1	1
22	192	iid	RR	same	iid_same	right	1.954	6.647	right	44	13.663	1	0	0.563	0	1
22	179	iid	RR	same	iid_same	right	1.621	4.376	right	19	14.001	1	0	0.467	0	1
22	184	iid	RR	same	iid_same	right	2.325	5.238	right	27	4.616	1	0	0.676	0	1
22	199	iid	RR	same	iid_same	right	1.82	6.317	right	40	5.053	1	0	0.526	0	1
22	109	iid	RL	different	iid_different	right	1.193	2.511	left	6	-2.767	1	0	0.376	0	1
22	115	iid	RL	different	iid_different	right	2.055	3.917	left	16	-5.82	1	0	0.604	0	1
22	98	iid	LR	different	iid_different	left	-0.971	6.212	right	39	8.275	1	0	0.551	1	0
22	97	iid	LR	different	iid_different	left	-1.346	6.31	right	40	3.058	-1	1	0.785	1	1
22	69	iid	LR	different	iid_different	left	-2.377	3.329	right	11	2.683	-1	1	0.225	1	1
22	161	iid	RR	same	iid_same	right	1.454	3.202	right	10	2.972	1	0	0.381	0	1
22	174	iid	RR	same	iid_same	right	1.157	4.176	right	17	2.95	1	0	0.4385	0	1
22	107	iid	RL	different	iid_different	right	2.189	2.964	left	9	-2.592	1	0	0.4385	0	1
22	72	iid	LR	different	iid_different	left	-1.283	4.911	right	24	3.587	-1	1	0.523	1	1
22	88	iid	LR	different	iid_different	left	-1.027	5.533	right	31	3.742	-1	1	0.653	1	1
22	130	iid	RL	different	iid_different	right	1.134	4.973	left	25	-3.726	1	0	0.594	0	1
22	96	iid	LR	different	iid_different	left	-1.995	6.028	right	36	3.041	1	0	0.701	1	0
22	86	iid	LR	different	iid_different	left	-1.405	5.417	right	29	4.991	-1	1	0.512	1	1
22	101	iid	RL	different	iid_different	right	0.806	2.319	left	5	-3.749	1	0	0.533	0	1
22	18	iid	LL	same	iid_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.397	1	1
22	190	iid	RR	same	iid_same	right	2.137	6.102	right	37	2.857	1	0	0.767	0	1
22	164	iid	RR	same	iid_same	right	2.465	3.163	right	10	5.991	1	0	0.472	0	1
22	144	iid	RL	different	iid_different	right	1.676	6.092	left	37	-6.022	1	0	0.4385	0	1
22	148	iid	RL	different	iid_different	right	0.971	6.212	left	39	-8.275	1	0	0.4385	0	1
22	140	iid	RL	different	iid_different	right	2.17	6.546	left	43	-2.644	1	0	0.708	0	1
22	143	iid	RL	different	iid_different	right	1.486	6.421	left	41	-8.888	1	0	0.568	0	1
22	22	rdw	LL	same	rdw_same	left	-1.158	4.684	left	22	-3.138	-1	1	0.371	1	1
22	129	rdw	RL	different	rdw_different	right	2.149	4.637	left	22	-6.019	-1	1	0.432	1	1
22	105	rdw	RL	different	rdw_different	right	1.076	2.085	left	4	-4.474	-1	1	0.663	1	1
22	102	rdw	RL	different	rdw_different	right	1.512	2.3	left	5	-5.012	-1	1	0.828	1	1
22	159	rdw	RR	same	rdw_same	right	1.71	2.788	right	8	5.391	1	0	0.564	0	1
22	9	rdw	LL	same	rdw_same	left	-1.71	2.788	left	8	-5.391	-1	1	0.314	1	1
22	15	rdw	LL	same	rdw_same	left	-2.085	3.039	left	9	-3.017	-1	1	0.3925	1	1
22	150	rdw	RR	same	rdw_same	right	1.672	2.125	right	5	3.182	1	0	0.3925	0	1
22	76	rdw	LR	different	rdw_different	left	-1.794	4.732	right	22	6.096	1	0	0.481	0	1
22	119	rdw	RL	different	rdw_different	right	2.377	3.329	left	11	-2.683	-1	1	0.552	1	1
22	71	rdw	LR	different	rdw_different	left	-1.764	4.73	right	22	2.728	1	0	0.475	0	1
22	90	rdw	LR	different	rdw_different	left	-2.17	6.546	right	43	2.644	1	0	0.3925	0	1
22	100	rdw	RL	different	rdw_different	right	2.251	2.722	left	8	-3.383	-1	1	0.431	1	1
22	44	rdw	LL	same	rdw_same	left	-1.816	6.152	left	38	-4.335	-1	1	0.674	1	1
22	94	rdw	LR	different	rdw_different	left	-1.676	6.092	right	37	6.022	1	0	0.3925	0	1
22	176	rdw	RR	same	rdw_same	right	1.929	4.66	right	22	8.105	1	0	0.543	0	1
22	142	rdw	RL	different	rdw_different	right	1.12	6.035	left	36	-5.179	-1	1	0.731	1	1
22	113	rdw	RL	different	rdw_different	right	1.892	3.745	left	14	-4.613	-1	1	0.51	1	1
22	53	rdw	LR	different	rdw_different	left	-0.961	2.657	right	7	2.843	1	0	0.335	0	1
22	20	rdw	LL	same	rdw_same	left	-2.263	4.205	left	18	-3.056	-1	1	0.389	1	1
22	30	rdw	LL	same	rdw_same	left	-1.432	5.195	left	27	-7.161	-1	1	0.462	1	1
22	114	rdw	RL	different	rdw_different	right	1.583	3.228	left	10	-4.674	-1	1	0.401	1	1
22	172	rdw	RR	same	rdw_same	right	1.158	4.684	right	22	3.138	1	0	0.546	0	1
22	26	rdw	LL	same	rdw_same	left	-1.929	4.66	left	22	-8.105	-1	1	0.559	1	1
22	50	rdw	LR	different	rdw_different	left	-2.251	2.722	right	8	3.383	1	0	0.445	0	1
22	192	rdw	RR	same	rdw_same	right	1.954	6.647	right	44	13.663	1	0	0.3925	0	1
22	179	rdw	RR	same	rdw_same	right	1.621	4.376	right	19	14.001	1	0	0.574	0	1
22	184	rdw	RR	same	rdw_same	right	2.325	5.238	right	27	4.616	1	0	0.523	0	1
22	199	rdw	RR	same	rdw_same	right	1.82	6.317	right	40	5.053	1	0	0.559	0	1
22	109	rdw	RL	different	rdw_different	right	1.193	2.511	left	6	-2.767	-1	1	0.33	1	1
22	115	rdw	RL	different	rdw_different	right	2.055	3.917	left	16	-5.82	-1	1	0.355	1	1
22	98	rdw	LR	different	rdw_different	left	-0.971	6.212	right	39	8.275	1	0	0.714	0	1
22	97	rdw	LR	different	rdw_different	left	-1.346	6.31	right	40	3.058	-1	1	0.869	0	0
22	69	rdw	LR	different	rdw_different	left	-2.377	3.329	right	11	2.683	1	0	0.835	0	1
22	161	rdw	RR	same	rdw_same	right	1.454	3.202	right	10	2.972	1	0	0.73	0	1
22	174	rdw	RR	same	rdw_same	right	1.157	4.176	right	17	2.95	1	0	0.587	0	1
22	107	rdw	RL	different	rdw_different	right	2.189	2.964	left	9	-2.592	-1	1	0.333	1	1
22	72	rdw	LR	different	rdw_different	left	-1.283	4.911	right	24	3.587	1	0	0.368	0	1
22	88	rdw	LR	different	rdw_different	left	-1.027	5.533	right	31	3.742	1	0	0.3925	0	1
22	130	rdw	RL	different	rdw_different	right	1.134	4.973	left	25	-3.726	-1	1	0.3925	1	1
22	96	rdw	LR	different	rdw_different	left	-1.995	6.028	right	36	3.041	1	0	0.459	0	1
22	86	rdw	LR	different	rdw_different	left	-1.405	5.417	right	29	4.991	1	0	0.572	0	1
22	101	rdw	RL	different	rdw_different	right	0.806	2.319	left	5	-3.749	-1	1	0.303	1	1
22	18	rdw	LL	same	rdw_same	left	-1.853	3.209	left	10	-4.809	-1	1	0.263	1	1
22	190	rdw	RR	same	rdw_same	right	2.137	6.102	right	37	2.857	-1	1	0.3925	0	0
22	164	rdw	RR	same	rdw_same	right	2.465	3.163	right	10	5.991	1	0	0.301	0	1
22	144	rdw	RL	different	rdw_different	right	1.676	6.092	left	37	-6.022	-1	1	0.603	1	1
22	148	rdw	RL	different	rdw_different	right	0.971	6.212	left	39	-8.275	-1	1	0.723	1	1
22	140	rdw	RL	different	rdw_different	right	2.17	6.546	left	43	-2.644	-1	1	0.733	1	1
22	143	rdw	RL	different	rdw_different	right	1.486	6.421	left	41	-8.888	-1	1	0.563	1	1
22	169	rdw	RR	same	rdw_same	right	1.394	3.481	right	12	5.649	1	0	0.379	0	1
22	25	rdw	LL	same	rdw_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.36	1	1
22	136	rdw	RL	different	rdw_different	right	1.405	5.417	left	29	-4.991	-1	1	0.609	1	1
22	43	rdw	LL	same	rdw_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.629	1	1
22	137	rdw	RL	different	rdw_different	right	1.078	5.502	left	30	-5.305	-1	1	0.488	1	1
22	46	rdw	LL	same	rdw_same	left	-1.185	6.479	left	42	-5.232	1	0	0.3925	1	0
22	4	rdw	LL	same	rdw_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.227	1	1
22	165	rdw	RR	same	rdw_same	right	2.085	3.039	right	9	3.017	1	0	0.345	0	1
22	54	rdw	LR	different	rdw_different	left	-1.113	2.948	right	9	2.555	1	0	0.576	0	1
22	139	rdw	RL	different	rdw_different	right	0.999	5.404	left	30	-9.09	-1	1	0.486	1	1
22	186	rdw	RR	same	rdw_same	right	1.917	5.864	right	35	11.991	1	0	0.462	0	1
22	8	rdw	LL	same	rdw_same	left	-1.147	2.092	left	4	-3.873	-1	1	0.381	1	1
22	13	rdw	LL	same	rdw_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.447	1	1
22	5	rdw	LL	same	rdw_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.539	1	1
22	33	rdw	LL	same	rdw_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.529	1	1
22	81	rdw	LR	different	rdw_different	left	-1.773	5.602	right	31	12.73	1	0	0.49	0	1
22	31	rdw	LL	same	rdw_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.52	1	1
22	59	rdw	LR	different	rdw_different	left	-1.193	2.511	right	6	2.767	1	0	0.596	0	1
22	166	rdw	RR	same	rdw_same	right	1.331	3.134	right	10	7.001	1	0	0.328	0	1
22	103	rdw	RL	different	rdw_different	right	0.961	2.657	left	7	-2.843	-1	1	0.378	1	1
22	63	rdw	LR	different	rdw_different	left	-1.892	3.745	right	14	4.613	1	0	0.532	0	1
22	78	rdw	LR	different	rdw_different	left	-0.87	4.088	right	17	2.599	1	0	0.5	0	1
22	108	rdw	RL	different	rdw_different	right	2.027	2.567	left	7	-4.044	-1	1	0.433	1	1
22	124	rdw	RL	different	rdw_different	right	1.906	4.326	left	19	-4.242	-1	1	0.385	1	1
22	194	rdw	RR	same	rdw_same	right	1.816	6.152	right	38	4.335	1	0	0.678	0	1
22	141	rdw	RL	different	rdw_different	right	1.575	6.045	left	37	-3.812	-1	1	0.487	1	1
22	197	rdw	RR	same	rdw_same	right	2.158	6.978	right	49	5.806	-1	1	0.563	0	0
22	42	rdw	LL	same	rdw_same	left	-1.954	6.647	left	44	-13.663	-1	1	0.596	1	1
22	152	rdw	RR	same	rdw_same	right	2.413	2.537	right	6	6.728	1	0	0.316	0	1
22	126	rdw	RL	different	rdw_different	right	1.794	4.732	left	22	-6.096	-1	1	0.374	1	1
22	40	rdw	LL	same	rdw_same	left	-2.137	6.102	left	37	-2.857	-1	1	0.508	1	1
22	134	rdw	RL	different	rdw_different	right	1.581	5.468	left	30	-3.437	-1	1	0.359	1	1
22	83	rdw	LR	different	rdw_different	left	-1.014	5.344	right	29	3.279	1	0	0.701	0	1
22	14	rdw	LL	same	rdw_same	left	-2.465	3.163	left	10	-5.991	-1	1	0.233	1	1
22	85	rdw	LR	different	rdw_different	left	-1.907	4.917	right	24	2.755	-1	1	0.262	0	0
22	175	rdw	RR	same	rdw_same	right	1.971	4.243	right	18	3.981	1	0	0.372	0	1
22	191	rdw	RR	same	rdw_same	right	2.078	6.196	right	38	11.804	1	0	0.534	0	1
22	125	rdw	RL	different	rdw_different	right	1.007	4.726	left	22	-7.396	-1	1	0.26	1	1
22	6	rdw	LL	same	rdw_same	left	-2.375	2.81	left	8	-5.006	-1	1	0.25	1	1
22	147	rdw	RL	different	rdw_different	right	1.346	6.31	left	40	-3.058	-1	1	0.78	1	1
22	24	rdw	LL	same	rdw_same	left	-1.157	4.176	left	17	-2.95	-1	1	0.292	1	1
22	70	rdw	LR	different	rdw_different	left	-1.926	4.487	right	20	4.387	1	0	0.239	0	1
22	182	rdw	RR	same	rdw_same	right	2.179	5.057	right	26	5.865	1	0	0.398	0	1
22	131	rdw	RL	different	rdw_different	right	1.773	5.602	left	31	-12.73	-1	1	0.314	1	1
22	23	rdw	LL	same	rdw_same	left	-2.217	4.012	left	16	-3.328	-1	1	0.445	1	1
22	52	rdw	LR	different	rdw_different	left	-1.512	2.3	right	5	5.012	1	0	0.408	0	1
22	106	rdw	RL	different	rdw_different	right	0.974	2.955	left	9	-5.179	-1	1	0.312	1	1
22	193	rdw	RR	same	rdw_same	right	1.762	6.619	right	43	11.962	1	0	0.402	0	1
22	156	rdw	RR	same	rdw_same	right	2.375	2.81	right	8	5.006	1	0	0.122	0	1
22	99	rdw	LR	different	rdw_different	left	-1.186	6.295	right	40	3.668	1	0	0.393	0	1
22	169	iid	RR	same	iid_same	right	1.394	3.481	right	12	5.649	1	0	0.298	0	1
22	25	iid	LL	same	iid_same	left	-1.971	4.243	left	18	-3.981	-1	1	0.325	1	1
22	136	iid	RL	different	iid_different	right	1.405	5.417	left	29	-4.991	1	0	0.357	0	1
22	43	iid	LL	same	iid_same	left	-1.762	6.619	left	43	-11.962	-1	1	0.508	1	1
22	137	iid	RL	different	iid_different	right	1.078	5.502	left	30	-5.305	-1	1	0.472	0	0
22	46	iid	LL	same	iid_same	left	-1.185	6.479	left	42	-5.232	1	0	0.544	1	0
22	4	iid	LL	same	iid_same	left	-2.051	2.291	left	5	-3.295	-1	1	0.418	1	1
22	165	iid	RR	same	iid_same	right	2.085	3.039	right	9	3.017	1	0	0.394	0	1
22	54	iid	LR	different	iid_different	left	-1.113	2.948	right	9	2.555	-1	1	0.388	1	1
22	139	iid	RL	different	iid_different	right	0.999	5.404	left	30	-9.09	1	0	0.348	0	1
22	186	iid	RR	same	iid_same	right	1.917	5.864	right	35	11.991	1	0	0.362	0	1
22	8	iid	LL	same	iid_same	left	-1.147	2.092	left	4	-3.873	1	0	0.218	1	0
22	13	iid	LL	same	iid_same	left	-1.629	3.238	left	11	-7.675	-1	1	0.563	1	1
22	5	iid	LL	same	iid_same	left	-2.123	2.129	left	5	-3.169	-1	1	0.417	1	1
22	33	iid	LL	same	iid_same	left	-2.547	5.207	left	27	-4.706	-1	1	0.566	1	1
22	81	iid	LR	different	iid_different	left	-1.773	5.602	right	31	12.73	1	0	0.438	1	0
22	31	iid	LL	same	iid_same	left	-2.689	5.667	left	33	-13.897	-1	1	0.536	1	1
22	59	iid	LR	different	iid_different	left	-1.193	2.511	right	6	2.767	1	0	0.418	1	0
22	166	iid	RR	same	iid_same	right	1.331	3.134	right	10	7.001	1	0	0.315	0	1
22	103	iid	RL	different	iid_different	right	0.961	2.657	left	7	-2.843	1	0	0.269	0	1
22	63	iid	LR	different	iid_different	left	-1.892	3.745	right	14	4.613	-1	1	0.292	1	1
22	78	iid	LR	different	iid_different	left	-0.87	4.088	right	17	2.599	-1	1	0.551	1	1
22	108	iid	RL	different	iid_different	right	2.027	2.567	left	7	-4.044	1	0	0.211	0	1
22	124	iid	RL	different	iid_different	right	1.906	4.326	left	19	-4.242	-1	1	0.4385	0	0
22	194	iid	RR	same	iid_same	right	1.816	6.152	right	38	4.335	1	0	0.508	0	1
22	141	iid	RL	different	iid_different	right	1.575	6.045	left	37	-3.812	1	0	0.606	0	1
22	197	iid	RR	same	iid_same	right	2.158	6.978	right	49	5.806	1	0	0.594	0	1
22	42	iid	LL	same	iid_same	left	-1.954	6.647	left	44	-13.663	1	0	0.355	1	0
