# subj	trial	index_traj	path	last_cond	condition	index_old	mean_side	mean_val	mean_last5	mean_last15	sd	last_visibl_side	f_missing_pos	last_visibl_center_dist[deg]	response	RT	prop_last_5	prop_last_15	prop_ms	prop_lv	accuracy
1	27	6	15%	opposite	opposite_15	22	left	-1.244	1.248	1.111	4.911	right	23	3.587	1	1.113	1	1	0	1	1
1	25	17	15%	opposite	opposite_15	40	right	2.125	-2.142	-2.172	6.532	left	42	-2.644	-1	0.611	1	1	0	1	1
1	141	9	15%	opposite	opposite_15	27	left	-1.171	1.257	1.041	4.454	right	18	7.711	1	0.816	1	1	0	1	1
1	132	9	15%	same	same_15	27	right	1.171	1.165	1.159	4.454	left	18	-7.711	-1	0.734	0	0	0	1	0
1	136	10	15%	same	same_15	29	right	2.085	2.054	2.042	4.674	left	21	-6.019	-1	0.747	0	0	0	1	0
2	199	18	5%	opposite	opposite_5	41	left	-1.528	1.454	-0.385	6.039	right	36	3.812	1	0.981	1	0	0	1	1
2	90	12	5%	opposite	opposite_5	31	left	-1.652	1.692	-1.609	5.732	right	30	12.73	1	0.965	1	0	0	1	1
2	148	14	15%	opposite	opposite_15	33	left	-0.979	1.011	0.794	5.336	right	28	3.279	-1	2.908	0	0	1	0	0
2	149	18	15%	opposite	opposite_15	41	left	-1.528	1.469	1.396	6.039	right	36	3.812	1	0.69	1	1	0	1	1
2	86	23	5%	opposite	opposite_5	48	left	-0.888	0.941	-1.395	6.245	right	38	8.275	-1	0.836	0	1	1	0	0
