0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.783996560510779705e-01,5.038339102303144301e-01,-2.904688435355441967e-01,1.028078212378319867e+00,-1.732289107070285938e+00,-5.453379763715485717e-01,2.311654300593912192e-01,-4.558257283521332526e-01,1.119491269964822067e+00,8.125095000082606100e-01,-1.598800652306275882e+00,-3.094864691421657099e-01,-3.998429282083761360e-01,2.352007200989943758e+00,-3.768096317848766419e-01,1.237543392349153892e+00,2.688807147691119059e-01,3.195846389980438462e-01,-9.828133397911088809e-02,1.451407029747283084e-01,-2.334349851610928450e+00,-4.025435026936541316e-01,2.384659431171837207e-02,-5.114592143060013862e-01,-3.131196677641483878e-02,3.378608011911396480e-01,9.461778379683617457e-01,-5.582279540230808967e-01,1.334719636184037661e+00,7.502325684646685700e-01,-5.777230640011206120e-01,3.137666444818253964e-01,-1.036110533914023968e+00,-2.747253380151266633e-01,1.154833043085381900e-01,-7.299844980754767176e-01,-1.099963875595022511e+00,-2.017045606338722763e+00,4.932031262522522386e-02,5.617685760288362307e-01,8.820313736640831292e-01,4.914173107765703041e-01,6.953113030032219248e-03,-1.737395556266007279e+00,7.945703273861655369e-02,-1.136619896167175847e+00,4.520109214723069258e-01,1.101020601749827660e-01,-9.190013082700314584e-01,1.597852742605101461e+00
4.025658405801365580e-01,2.719932095091938340e+00,5.214974123261626460e-01,1.543198459597117544e+00,-3.050796123040658170e+00,-1.643570622775793466e-01,-1.162683630037212534e+00,-6.174439886237799158e-01,1.401514314101478753e+00,6.758520318804634996e-01,-7.327087512109213829e-01,-1.265439344449988290e+00,-1.028077568952786569e+00,2.157514208574129011e+00,3.900712801232952276e-01,6.642299796665064315e-01,6.461984381431910007e-01,6.107596963289084746e-01,3.980727414264287334e-01,-1.672606239931608618e+00,-2.748539188209370376e+00,1.098143513843857777e-01,8.679441748381235833e-01,1.775523751765883063e+00,-9.847526503963996980e-01,-1.123036588385211143e+00,1.530689041921801108e+00,-1.208053829899337628e-01,1.088352776999956584e+00,1.792595557418831920e+00,-1.893409405651931054e+00,-4.718780898624053144e-02,1.104041471369607841e-01,4.839319289291260651e-02,-1.509144783077075891e+00,-5.273930918958409375e-01,4.091329552649991541e-02,-2.430118174707020628e+00,5.129554225367130016e-01,-7.795714719253556968e-01,3.301009332560175480e+00,5.688898985825321386e-01,-6.440327321668388727e-01,-1.845572450865142322e+00,1.207383845771095920e+00,2.773377046797675938e-02,-5.161818918805459733e-01,-7.367393510885848762e-02,2.930082331703924847e-01,1.690805422332252173e+00
-3.605581055446706040e-01,1.977097040869721489e+00,2.694216298009295407e+00,3.722129190044431990e-01,-4.686691596656832104e+00,2.818852654869563601e-02,-1.804308935612562337e+00,-3.327689632153728039e-01,-1.085816952057669038e+00,7.670610213645341346e-01,-1.602805127166148091e-01,-2.107557388932690401e-01,-1.759520700658772974e+00,6.409603281960378762e-01,2.236046459338636438e-02,3.253561097619950271e-02,1.151380032896730077e+00,6.061418049250443252e-01,-1.454915152325094940e+00,-3.699514505311220169e+00,-3.369595833563979959e+00,9.226363554834488001e-01,2.278028006990972187e+00,1.171345359373140216e+00,-1.142776047161527808e+00,-2.627030839279511198e+00,2.166496931381161950e+00,-1.991213810359062919e-01,2.179374869240946033e+00,7.108640521664633116e-01,-3.914426890733747832e+00,9.417110948292652939e-01,4.229417240526004429e-01,-7.489865047234680606e-01,-2.764346060029860386e+00,-3.116248952034863517e-01,-7.367594773352826865e-01,-3.199396076147725143e+00,3.109951671031896958e-01,-1.468908299120184058e+00,2.336120579688351739e+00,2.821069953403164909e+00,9.637906205565154316e-01,-8.381833193442242980e-01,2.811539997392650481e+00,-2.989187106315506215e-01,-1.710215225972405717e-02,8.541669088583054847e-01,-8.901666001313384147e-01,9.042526744737192645e-01
1.324636536536339282e+00,1.718933186415317449e+00,2.331464678755236442e+00,2.015759119686184597e+00,-5.084012696837576506e+00,1.289226792961657209e+00,-1.332452777941841360e+00,1.016159029416709991e+00,-3.705400982761923867e-01,8.846334388977710184e-01,-6.909580129013824790e-01,-3.530386628941184490e-02,-3.825955660800470781e-01,2.071716709237572118e+00,1.566084103340627420e+00,-2.136614027396304127e-01,-1.912002620988606516e-02,-2.383581199840919540e-01,3.245131240348306800e-01,-3.568016827598607055e+00,-3.292695931006866861e+00,2.035190298015443044e+00,2.855106376154890491e+00,9.175680798573984109e-01,-3.318373041006276170e-01,-1.785756402274484289e+00,1.413027582717570452e+00,6.932477614781298314e-01,3.430329307661001526e+00,-4.451340533882810480e-01,-4.394563458356769203e+00,9.339344513812025683e-01,3.154417713073846552e-01,3.952604116402504975e-01,-4.225106365084956295e+00,-6.912674739026556381e-01,-1.499278377413016949e-01,-3.476284202497344822e+00,-1.374924018985591578e+00,-1.759502336738025363e+00,2.109859580435323068e+00,1.837927495291674651e+00,2.841052509508203094e+00,-3.901011881883438837e-01,4.086762031716236976e+00,-1.693688156357273933e-01,5.950543158493166729e-01,1.288512333118960074e+00,-9.027625633783690207e-01,-9.103133896487413113e-01
-2.527010974547965194e-01,1.219621868355754257e+00,2.422000296237609707e+00,1.564365394347594806e+00,-4.136911960427383406e+00,2.309808293351390596e+00,-1.785735128506824587e+00,1.252746589266763078e+00,5.570801660483535311e-01,1.008239050809977222e+00,-9.208150700441951608e-01,-1.034718377676813850e+00,-5.463264250968136171e-01,1.338352398735779047e+00,6.270589395064947169e-01,-4.184612623013351240e-01,8.324806284742132245e-01,-9.444112563913069636e-01,-2.933747150576522245e-01,-4.104633787227976782e+00,-3.078908842196701023e+00,2.235521952215811847e+00,5.079913279871595577e+00,-1.325353606577477361e-01,1.351623737199103559e+00,-7.222367388486088391e-01,9.172853865078163249e-01,8.979331524819167409e-01,3.469948843510940684e+00,-1.305283363455619572e+00,-6.834515237690963474e+00,7.068993271535572998e-01,-2.519384511345297284e+00,3.459423374140905838e-01,-4.977414376384961869e+00,-2.344363380356880633e+00,-1.069069635983544764e+00,-1.930012768319810723e+00,-2.111693698082693693e+00,-3.630719502013282085e+00,3.059708807607142145e+00,2.868794623986182568e+00,1.959692601311709081e+00,-2.284693580644463928e+00,4.094018623045067251e+00,-1.464376250390943213e+00,7.414600076039205012e-01,5.047806982380770302e-01,-2.106911410770020865e+00,-1.199349649251199024e-01
-9.100823415797376637e-03,4.417497652558113330e-01,2.123757749568590203e+00,3.133885595898059151e+00,-4.661865520734944646e+00,1.884140906866935916e+00,-4.848354978034201679e-01,2.120708578546824263e+00,-9.526016725439323540e-01,1.049306219460778511e+00,-1.925929409743613263e+00,-2.114789833792984908e+00,-1.338671766054350787e+00,3.022668910868326897e+00,6.569863183702259191e-01,-9.755910299177663614e-01,8.703889005203989671e-01,2.656057734477299537e-01,1.275255430975086313e-02,-4.133398762924587189e+00,-3.510032137685828779e+00,9.961205518057618669e-01,3.495660477000978261e+00,1.515879816376670686e+00,7.675313545895264822e-01,-5.107797382482273107e-01,5.611330345658733787e-01,8.155793229390935206e-01,2.861832419059044952e+00,-1.749920567149402695e+00,-7.220672723233139578e+00,1.123237597775008867e+00,-2.921234558762621614e+00,4.124578930889359896e-01,-4.864183727460663853e+00,-4.380138843506296009e-01,-9.142928395062630553e-01,-2.168602166826819833e+00,-1.978226828616181709e+00,-3.966119023732263660e+00,2.517012964472769454e+00,2.871332152235855251e+00,3.606297260168021879e+00,-2.977768500576508437e+00,5.092781896481112902e+00,-1.226926253469068140e+00,-1.464733316172740274e+00,1.330701446534721555e+00,-1.440723795934615303e-01,1.748704570716346218e+00
-6.954701785463608399e-01,-2.541087938938738633e-01,1.535560544924929882e+00,2.060669962865203431e+00,-4.295058139936009489e+00,1.862745190633291026e+00,-2.153940241225426044e-01,2.552143037356119581e+00,-2.015627818231733759e+00,-1.436206022968109064e+00,-1.756138054235191426e+00,-2.653025789566697767e+00,-1.997279896666459553e+00,3.066873950786787706e+00,7.050333344389366763e-01,-2.532199018777592681e+00,2.868272283432483416e+00,3.737821512744276542e-01,-1.429947842709074601e+00,-6.113830616521984673e+00,-3.994752639029578667e+00,-2.247388243228749527e-01,3.468375943571253117e+00,-5.101634009761069066e-01,2.895474742875475682e-01,1.182921778205750618e+00,2.396057107639856021e+00,2.873315877923315220e+00,4.034457752824947896e+00,-3.554513353669734421e+00,-6.310123508176318730e+00,2.580144682491130048e+00,-2.401841668663202700e+00,-1.443350786952040332e+00,-4.973384828964738880e+00,9.499669589867356656e-01,-1.251136354048958399e+00,-2.595792828318737477e+00,-7.472723473456002186e-01,-2.943849670631098814e+00,2.252692238356224230e+00,1.843780983665653128e+00,2.907678648306064595e+00,-2.897449869463120997e+00,4.600143323253255367e+00,-3.125955033621252710e-02,-1.499940918938214462e+00,2.746374670447462751e+00,-1.832368328633377841e+00,2.161627345702836767e+00
-4.693086708512589356e-01,-5.152674278515381179e-01,1.682594870814535515e-01,2.689939230966915229e+00,-5.080891761549650276e+00,-1.269574726341426985e-01,2.080675486454611089e+00,1.546692005315226659e-01,-1.151834121402378397e+00,-2.866157670958923376e+00,-1.425773060832167261e+00,-2.216730501913386497e+00,1.344030632648278711e-01,3.562837637237429078e+00,1.282201053555502401e+00,-2.515750977003472499e+00,3.127527433389635902e+00,4.391534325624962820e-01,-3.130151790509331899e+00,-6.006681884737672839e+00,-3.383474233526977848e+00,-8.893255778455932958e-01,3.979209792406321444e+00,-1.351871891903518641e+00,5.480751057763431078e-01,9.976167454232132137e-02,2.253490212375730550e+00,3.274034348312676812e+00,3.296263651471191380e+00,-4.363141120280600305e+00,-6.360002468996309055e+00,2.481790094932188939e+00,-2.008840783551883113e+00,-1.499996085589116568e+00,-6.295996419105469144e+00,2.506547085868855440e+00,-1.464975399934724809e-01,-2.851603495230565333e+00,-8.261629903061906699e-02,-5.147217841815148631e+00,4.149122483255420768e+00,1.895566313534136071e+00,4.040793661333333731e+00,-2.732575841641895487e+00,4.752609487766967789e+00,7.949382481721424254e-01,-1.432863834354403343e+00,4.537145736549799580e+00,-2.525136095410413617e+00,2.576980214611388931e+00
-7.213695873453711549e-01,-9.145218758197354303e-02,1.525477426209745468e+00,2.150211551773886676e+00,-6.995634529314029848e+00,-7.075349376732016360e-01,1.478256116218988669e+00,5.148215890059906208e-01,1.332914245526896302e+00,-3.863618020943158093e+00,1.018580065278150926e+00,-2.662079225249400327e+00,4.936297168000931546e-01,3.514535058025169079e+00,1.332787160495469969e+00,-1.493037144505287017e+00,2.468577112460199174e+00,-1.034310846819876950e+00,-4.768562662967150700e+00,-6.438075891438109544e+00,-1.758911712151046469e+00,-5.288891354479394735e-01,4.886627674493396079e+00,-4.491604635009420754e-01,1.411909610804540915e-01,1.389076083011502316e+00,2.039339245437576942e+00,3.051638670948491949e+00,4.039781075813660749e+00,-5.918893632263795723e+00,-7.458354811312994492e+00,9.930599448809103169e-01,-2.396821293216776727e+00,-3.317866118823160626e-01,-7.049936472495097028e+00,3.261308463817712777e+00,-6.030961638856702223e-01,-2.229936400837789545e+00,-7.208139804139926943e-01,-3.534903345726126744e+00,4.863221558293284730e+00,2.793883167119791455e+00,4.024088307179565227e+00,-2.219607827090076313e+00,4.384875803205487088e+00,5.236433431595213239e-01,-9.070487222931404858e-01,4.149485468094683327e+00,-3.536324676530510747e+00,1.616646092906384169e+00
